imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1821549,Nebraska,Nebraska,2013,1/16/2014,"Adventure, Comedy, Drama",115,USA,"English, Spanish",Alexander Payne,Bob Nelson,Paramount Vantage,"Bruce Dern, Will Forte, June Squibb, Bob Odenkirk, Stacy Keach, Mary Louise Wilson, Rance Howard, Tim Driscoll, Devin Ratray, Angela McEwan, Glendora Stitt, Elizabeth Moore, Kevin Kunkel, Dennis McCoig, Ronald Vosta","An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize.",7.7,110670,"$12,000,000 ","$17,654,912 ",27682872.00,87,312,447
tt0338096,Dirty Dancing 2,Dirty Dancing: Havana Nights,2004,9/10/2004,"Drama, Music, Romance",86,USA,"English, Spanish",Guy Ferland,"Kate Gunzinger, Peter Sagal",Lions Gate Films,"Diego Luna, Romola Garai, Sela Ward, John Slattery, Jonathan Jackson, January Jones, Mika Boorem, Renรฉ Lavan, Mya, Polly Cole, Chris Engen, Tommy Kavelin, Wilmer Cordero, Charlie Rodriguez, Donato Poveda","High school senior Katey moves to Havana in November 1958, when her dad gets a promotion at Ford. She meets a local waiter, who introduces her to sensual Cuban music/dance. They enter a big dance contest for the prize when he gets fired.",6,26408,"$25,000,000 ","$14,161,590 ",27685016.00,39,215,71
tt0800308,Appaloosa,Appaloosa,2008,1/16/2009,"Action, Crime, Drama",115,USA,"English, Apache languages, Spanish",Ed Harris,"Robert Knott, Ed Harris",New Line Cinema,"Robert Jauregui, Jeremy Irons, Timothy V. Murphy, Luce Rains, James Tarwater, Boyd Kestner, Gabriel Marantz, Ed Harris, Viggo Mortensen, Benjamin Rosenshein, Cerris Morgan-Moyer, James Gammon, Timothy Spall, Tom Bower, Erik J. Bockemeier",Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,6.7,57677,"$20,000,000 ","$20,211,394 ",27712362.00,64,221,190
tt0199725,Love & Basketball,Love & Basketball,2000,4/21/2000,"Drama, Romance, Sport",124,USA,"English, Spanish",Gina Prince-Bythewood,Gina Prince-Bythewood,40 Acres & A Mule Filmworks,"Glenndon Chatman, Jess Willard, Chris Warren, Kyla Pratt, Alfre Woodard, Naykia Harris, Harry Lennix, Debbi Morgan, Dennis Haysbert, Sanaa Lathan, Omar Epps, Colleen Matsuhara, Al Foster, Nathaniel Bellamy Jr., Regina Hall",Monica and Quincy love and play basketball together through many life challenges from childhood to adulthood.,7.2,18088,"$20,000,000 ","$27,459,615 ",27728118.00,70,122,69
tt0088242,Teachers,Teachers,1984,4/18/1985,"Comedy, Drama",107,USA,English,Arthur Hiller,W.R. McKinney,United Artists,"Nick Nolte, JoBeth Williams, Judd Hirsch, Ralph Macchio, Allen Garfield, Lee Grant, Richard Mulligan, Royal Dano, William Schallert, Art Metrano, Laura Dern, Crispin Glover, Morgan Freeman, Madeleine Sherwood, Steven Hill",A well meaning but burned-out high school teacher tries to maintain order against the backdrop of a pending lawsuit against his school district when it comes to light they gave a diploma to an illiterate student.,6.1,3800,"$9,000,000 ","$27,774,237 ",27774237.00,39,39,19
tt0123209,Un amore speciale,The Other Sister,1999,9/17/1999,"Comedy, Drama, Romance",129,USA,English,Garry Marshall,"Alexandra Rose, Blair Richwood",Mandeville Films,"Juliette Lewis, Diane Keaton, Tom Skerritt, Giovanni Ribisi, Poppy Montgomery, Sarah Paulson, Linda Thorson, Joe Flanigan, Juliet Mills, Tracy Reiner, Hope Alexander-Willis, Harvey Miller, Hector Elizondo, Almayvonne, Marvin Braverman",A mentally challenged young woman seeks independence by obtaining her own apartment and attending college while her family plans her sister's wedding.,6.5,11678,"$35,000,000 ","$27,807,627 ",27807627.00,28,169,51
tt2387433,Dark Skies - Oscure presenze,Dark Skies,2013,10/24/2013,"Horror, Sci-Fi, Thriller",97,USA,English,Scott Stewart,Scott Stewart,Alliance Films,"Keri Russell, Josh Hamilton, Dakota Goyo, Kadan Rockett, J.K. Simmons, L.J. Benet, Rich Hutchman, Myndy Crist, Annie Thurman, Jake Brennan, Ron Ostrow, Tom Costello, Marion Kerr, Alyvia Alyn Lind, Josh Stamberg","As the Barrett family's peaceful suburban life is rocked by an escalating series of disturbing events, they come to learn that a terrifying and deadly force is after them, one which may have arrived from beyond the stars.",6.3,69614,"$3,500,000 ","$17,418,667 ",27858103.00,50,273,258
tt5592248,L'inganno,The Beguiled,2017,9/21/2017,"Drama, Thriller",93,USA,"English, French",Sofia Coppola,"Sofia Coppola, Thomas Cullinan",American Zoetrope,"Colin Farrell, Nicole Kidman, Kirsten Dunst, Elle Fanning, Oona Laurence, Angourie Rice, Addison Riecke, Emma Howard, Wayne Pรฉre, Matt Story, Joel Albin",The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.,6.3,50166,"$10,500,000 ","$10,709,995 ",27869129.00,77,269,341
tt0413015,Lady Henderson presenta,Mrs Henderson Presents,2005,1/5/2006,"Comedy, Drama, Music",103,"UK, USA",English,Stephen Frears,"David Rose, Kathy Rose",Pathรฉ Pictures,"Judi Dench, Bob Hoskins, Will Young, Christopher Guest, Kelly Reilly, Thelma Barlow, Anna Brewster, Rosalind Halstead, Sarah Solemani, Natalia Tena, Thomas Allen, Richard Syms, Ralph Nossek, Camille O'Sullivan, Doraly Rosen","Laura Henderson (Dame Judi Dench) buys an old London theater and opens it up as the Windmill, a performance hall which goes down in history for, amongst other things, its all-nude revues.",7,14981,"$20,000,000 ","$11,036,366 ",27876417.00,71,184,139
tt0107554,Nella giungla di cemento,Menace II Society,1993,5/26/1993,"Crime, Drama, Thriller",97,USA,English,"Albert Hughes, Allen Hughes","Allen Hughes, Albert Hughes",New Line Cinema,"Tyrin Turner, Larenz Tate, June Kyoto Lu, Toshi Toda, Samuel L. Jackson, Anthony Johnson, Brandon Hammond, Glenn Plummer, Reginald Ballard, Khandi Alexander, Eugene Lee, James Pickens Jr., Nancy Cheryll Davis, Jullian Roy Doster, Jada Pinkett Smith",A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,7.5,50507,"$3,500,000 ","$27,912,072 ",27912072.00,76,118,33
tt0100477,Bianca e Bernie nella terra dei canguri,The Rescuers Down Under,1990,12/8/1991,"Animation, Adventure, Crime",77,USA,English,"Hendel Butoy, Mike Gabriel","Jim Cox, Karey Kirkpatrick",Silver Screen Partners IV,"Bob Newhart, Eva Gabor, John Candy, Tristan Rogers, Adam Ryen, George C. Scott, Wayne Robson, Douglas Seale, Frank Welker, Bernard Fox, Peter Firth, Billy Barty, Ed Gilbert, Carla Meyer, Russi Taylor","The R.A.S. agents, Miss Bianca and Bernard, race to Australia to save a little boy and a rare golden eagle from a murderous poacher.",6.9,37382,"$30,000,000 ","$27,931,461 ",27931461.00,70,91,37
tt0250274,The Brothers,The Brothers,2001,8/10/2001,"Comedy, Drama",106,USA,"English, French",Gary Hardwick,Gary Hardwick,Screen Gems,"Morris Chestnut, D.L. Hughley, Bill Bellamy, Shemar Moore, Gabrielle Union, Tatyana Ali, Jenifer Lewis, Tamala Jones, Clifton Powell, Susan Dalian, Marla Gibbs, Julie Benz, Vanessa Bell Calloway, Angelle Brooks, Kimberly Scott",Four friends begin to question women and relationships when one of them announces impending nuptials.,6.4,4160,"$6,000,000 ","$27,457,409 ",27958191.00,50,44,51
tt0192255,Il mio amico vampiro,The Little Vampire,2000,2/8/2002,"Adventure, Comedy, Family",95,"Germany, Netherlands, USA",English,Uli Edel,"Angela Sommer-Bodenburg, Karey Kirkpatrick",Avrora Media,"Jonathan Lipnicki, Richard E. Grant, Jim Carter, Alice Krige, Pamela Gidley, Tommy Hinkley, Anna Popplewell, Dean Cook, Rollo Weeks, John Wood, Ed Stoppard, Jake D'Arcy, Iain De Caestecker, Scott Fletcher, Johnny Meres","A lonely American boy living in Scotland makes a new best friend, a fellow nine year-old who happens to be a vampire.",5.7,9455,"$35,000,000 ","$13,572,400 ",27965865.00,45,40,40
tt2006295,The 33,The 33,2015,8/6/2015,"Biography, Drama, History",127,"Chile, Colombia, Spain, USA","English, Spanish",Patricia Riggen,"Mikko Alanne, Craig Borten",Alcon Entertainment,"Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin, Lou Diamond Phillips, Mario Casas, Jacob Vargas, Juan Pablo Raba, Oscar Nuรฑez, Tenoch Huerta, Marco Treviรฑo, Adriana Barraza, Kate del Castillo, Cote de Pablo, Elizabeth De Razzo","Based on the real-life event, when a gold and copper mine collapses, it traps 33 miners underground for 69 days.",6.9,34920,"$26,000,000 ","$12,227,722 ",27972023.00,55,93,130
tt3381008,Grimsby - Attenti a quell'altro,Grimsby,2016,4/7/2016,"Action, Adventure, Comedy",83,"UK, USA","English, Ukrainian",Louis Leterrier,"Sacha Baron Cohen, Phil Johnston",Blue Sky Films,"Sacha Baron Cohen, Rebel Wilson, Freddie Crowder, Jon-Jon Lockwood, Shaun Thomas, Claudia Adshead, Mark Strong, Lex Shrapnel, Isla Fisher, David James, Rory Keenan, Tamsin Egerton, Johnny Vegas, Ricky Tomlinson, David Harewood",A new assignment forces a top spy to team up with his football hooligan brother.,6.2,89563,"$35,000,000 ","$6,874,837 ",27979040.00,44,227,146
tt2304771,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,2013,11/28/2013,"Biography, Drama, History",141,"UK, South Africa, France","English, Afrikaans, Xhosa",Justin Chadwick,"William Nicholson, Nelson Mandela",Videovision Entertainment,"Idris Elba, Naomie Harris, Tony Kgoroge, Riaad Moosa, Zolani Mkiva, Simo Mogwaza, Fana Mokoena, Thapelo Mokoena, Jamie Bartlett, Deon Lotz, Terry Pheto, Zikhona Sodlaka, S'Thandiwe Kgoroge, Tshallo Sputla Chokwe, Sello Maake Ka-Ncube",A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.,7.1,26089,"$35,000,000 ","$8,323,085 ",27985788.00,60,113,217
tt0061184,Chi ha paura di Virginia Woolf?,Who's Afraid of Virginia Woolf?,1966,10/27/1966,Drama,131,USA,"English, Latin, Spanish",Mike Nichols,Ernest Lehman,Warner Bros.,"Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis","A bitter, aging couple, with the help of alcohol, use their young houseguests to fuel anguish and emotional pain towards each other over the course of a distressing night.",8,67817,"$7,500,000 ","$28,000,000 ",28005068.00,75,291,97
tt0236784,Il sarto di Panama,The Tailor of Panama,2001,6/8/2001,"Comedy, Drama, Thriller",109,"USA, Ireland","English, Spanish",John Boorman,"John le Carrรฉ, Andrew Davies",Columbia Pictures,"Pierce Brosnan, Geoffrey Rush, Jamie Lee Curtis, Leonor Varela, Brendan Gleeson, Harold Pinter, Catherine McCormack, Daniel Radcliffe, Lola Boorman, David Hayman, Mark Margolis, Martin Ferrero, John Fortune, Martin Savage, Edgardo Molino",A tailor living in Panama reluctantly becomes a spy for a British Agent.,6.1,27528,"$21,000,000 ","$13,729,742 ",28008462.00,66,215,70
tt1240982,Sua Maestร ,Your Highness,2011,4/8/2011,"Adventure, Comedy, Fantasy",102,USA,English,David Gordon Green,"Danny McBride, Ben Best",Universal Pictures,"Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman, Toby Jones, Justin Theroux, Zooey Deschanel, Charles Dance, Damian Lewis, Simon Farnaby, Deobia Oparei, B.J. Hogg, Matyelok Gibbs, Angela Pleasence, Anna Barry","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",5.5,95806,"$49,900,000 ","$21,596,445 ",28013733.00,31,302,207
tt0482088,Ti va di pagare? - Priceless,Hors de prix,2006,6/22/2007,"Comedy, Romance",106,France,"French, English",Pierre Salvadori,"Pierre Salvadori, Benoรฎt Graffin",Les Films Pellรฉas,"Audrey Tautou, Gad Elmaleh, Marie-Christine Adam, Vernon Dobtcheff, Jacques Spiesser, Annelise Hesme, Charlotte Vermeil, Claudine Baschet, Laurent Claret, Jean de Coninck, Blandine Pรฉlissier, Philippe Vendan-Borin, Bernard Bourdeau, Didier Brice, Laurent Mouton","Through a set of wacky circumstances, a young gold digger mistakenly woos a mild-mannered bartender, thinking he's a wealthy suitor.",7,30375,EUR 11700000,"$2,165,188 ",28041861.00,72,57,76
tt0087032,La corsa piรน pazza d'America n. 2,Cannonball Run II,1984,6/29/1984,"Action, Comedy",108,"USA, Hong Kong",English,"Hal Needham, Ralph Bakshi","Brock Yates, Hal Needham",Arcafin B.V.,"Burt Reynolds, Dom DeLuise, Dean Martin, Sammy Davis Jr., Jamie Farr, Marilu Henner, Telly Savalas, Shirley MacLaine, Susan Anton, Catherine Bach, Foster Brooks, Sid Caesar, Jackie Chan, Tim Conway, Tony Danza",The original characters from The Cannonball Run (1981) race across the country once more in various cars and trucks.,5.1,14678,"$20,000,000 ","$28,078,073 ",28078073.00,13,69,28
tt0119229,L'ultimo contratto,Grosse Pointe Blank,1997,6/13/1997,"Action, Comedy, Crime",107,USA,English,George Armitage,"Tom Jankiewicz, Tom Jankiewicz",Hollywood Pictures,"John Cusack, Minnie Driver, Alan Arkin, Dan Aykroyd, Joan Cusack, Hank Azaria, K. Todd Freeman, Jeremy Piven, Mitchell Ryan, Michael Cudlitz, Benny Urquidez, Duffy Taylor, Audrey Kissel, Carlos Jacott, Brian Powell","Martin Blank is a professional assassin. He is sent on a mission to a small Detroit suburb, Grosse Pointe, and, by coincidence, his ten-year high school reunion party is taking place there at the same time.",7.3,86467,"$15,000,000 ","$28,084,357 ",28084357.00,76,319,70
tt0120646,In fondo al cuore,The Deep End of the Ocean,1999,4/2/1999,Drama,106,USA,English,Ulu Grosbard,"Jacquelyn Mitchard, Stephen Schiff",Columbia Pictures,"Michelle Pfeiffer, Treat Williams, Whoopi Goldberg, Jonathan Jackson, Cory Buck, Ryan Merriman, Alexa PenaVega, Michael McGrady, Brenda Strong, Michael McElroy, Tony Musante, Rose Gregorio, John Kapelos, Lucinda Jenney, John Roselius","The Deep End of The Ocean is a film about a family's reaction when Ben, the youngest son is kidnapped and then found nine years later, living in the same town, where his family had just moved.",6.4,12772,"$38,000,000 ","$13,898,649 ",28121100.00,45,117,52
tt0795351,Case 39,Case 39,2009,10/1/2010,"Horror, Mystery, Thriller",109,"USA, Canada",English,Christian Alvart,Ray Wright,Paramount Vantage,"Renรฉe Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper, Callum Keith Rennie, Adrian Lester, Kerry O'Malley, Cynthia Stevenson, Alexander Conti, Philip Cabrita, Vanesa Tomasino, Mary Black, Domenico D'Ambrosio, Benita Ha, J. Winston Carroll","A social worker fights to save a girl from her abusive parents, only to discover that the situation is more dangerous than she ever expected.",6.2,76542,"$26,000,000 ","$13,261,851 ",28190603.00,25,256,176
tt0095107,Ernesto salva il Natale,Ernest Saves Christmas,1988,11/11/1988,"Comedy, Family, Fantasy",95,USA,English,John R. Cherry III,"Ed Turner, B. Kline",Touchstone Pictures,"Jim Varney, Douglas Seale, Oliver Clark, Noelle Parker, Gailard Sartain, Billie Bird, Bill Byrge, Robert Lesser, Key Howard, Jack Swanson, Buddy Douglas, Patty Maloney, Beecher Martin, Barry Brazell, George Kaplan",Ernest helps Santa Claus as he searches for his successor.,5.7,9803,"$6,000,000 ","$28,202,109 ",28202109.00,44,50,22
tt0113118,Ci vediamo venerdรฌ,Friday,1995,4/26/1995,"Comedy, Drama",91,USA,English,F. Gary Gray,"Ice Cube, DJ Pooh",New Line Cinema,"Ice Cube, Chris Tucker, Nia Long, Tommy 'Tiny' Lister, John Witherspoon, Anna Maria Horsford, Regina King, Paula Jai Parker, Faizon Love, DJ Pooh, Angela Means, Vickilyn Reynolds, Ronn Riser, Kathleen Bradley, Tony Cox","Two homies, Smokey and Craig Jones, smoke a dope dealer's weed and try to figure a way to get the two hundred dollars they owe to the dealer by 10 p.m. that same night.",7.3,97704,"$3,500,000 ","$27,467,564 ",28215918.00,54,187,27
tt0365885,Litigi d'amore,The Upside of Anger,2005,4/15/2005,"Comedy, Drama",118,"USA, Germany, UK",English,Mike Binder,Mike Binder,New Line Cinema,"Joan Allen, Kevin Costner, Erika Christensen, Keri Russell, Alicia Witt, Evan Rachel Wood, Mike Binder, Tom Harper, Dane Christensen, Danny Webb, Magdalena Manville, Suzanne Bertish, David Firth, Rod Woodruff, Stephen Greif","When her husband unexpectedly disappears, a sharp-witted suburban wife and her daughters juggle their mom's romantic dilemmas and family dynamics.",6.8,20986,"$12,000,000 ","$18,761,993 ",28237488.00,63,225,126
tt1560747,The Master,The Master,2012,1/3/2013,Drama,138,USA,"English, Filipino",Paul Thomas Anderson,Paul Thomas Anderson,The Weinstein Company,"Joaquin Phoenix, Price Carson, Mike Howard, Sarah Shoshana David, Bruce Goodchild, Matt Hering, Dan Anderson, Andrew Koponen, Jeffrey W. Jenkins, Patrick Wilder, Ryan Curtis, Jay Laurence, Abraxas Adams, Tina Bruna, Kevin Hudnell",A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by the Cause and its charismatic leader.,7.2,150274,"$32,000,000 ","$16,377,274 ",28258060.00,86,516,503
tt0167456,Thunderbirds,Thunderbirds,2004,7/23/2004,"Action, Adventure, Comedy",95,"UK, France, USA",English,Jonathan Frakes,"Gerry Anderson, Sylvia Anderson",Working Title Films,"Brady Corbet, Debora Weston, Soren Fulton, Lou Hirsch, Alex Barringer, Demetri Goritsas, Genie Francis, Philip Winchester, Deobia Oparei, Bill Paxton, Kyle Herbert, Dominic Colenso, Ben Torgersen, Sophia Myles, Ron Cook","When The Hood finds and invades International Rescue's secret base and traps most of the Tracy family, only young Alan Tracy and his friends can save the day.",4.3,12967,"$57,000,000 ","$6,880,917 ",28283637.00,36,229,75
tt0297037,Brown Sugar,Brown Sugar,2002,6/6/2003,"Romance, Comedy, Drama",109,USA,English,Rick Famuyiwa,"Michael Elliot, Michael Elliot",Fox Searchlight Pictures,"Taye Diggs, Sanaa Lathan, Yasiin Bey, Nicole Ari Parker, Boris Kodjoe, Queen Latifah, Wendell Pierce, Erik Weiner, Reg Wyns, Melissa Martinez, Aaliyyah Hill, Marc John Jefferies, Venida Evans, Breece Wilson, Brette Taylor","Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",6.5,8321,"$8,000,000 ","$27,363,891 ",28316451.00,58,58,36
tt0075314,Taxi Driver,Taxi Driver,1976,9/24/1976,"Crime, Drama",114,USA,"English, Spanish",Martin Scorsese,Paul Schrader,Columbia Pictures,"Diahnne Abbott, Frank Adu, Victor Argo, Gino Ardito, Garth Avery, Peter Boyle, Albert Brooks, Harry Cohn, Copper Cunningham, Robert De Niro, Brenda Dickson, Harry Fischler, Jodie Foster, Nat Grant, Leonard Harris","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",8.3,703264,"$1,300,000 ","$28,262,574 ",28441292.00,94,1178,289
tt0085678,Avventurieri ai confini del mondo,High Road to China,1983,3/18/1983,"Adventure, Drama, Romance",105,"USA, Yugoslavia, Hong Kong","English, German",Brian G. Hutton,"Jon Cleary, Sandra Weintraub",City Films,"Tom Selleck, Bess Armstrong, Jack Weston, Wilford Brimley, Robert Morley, Brian Blessed, Cassandra Gava, Michael Sheard, Lynda La Plante, Timothy Carlton, Shayur Mehta, Terry Richards, Jeremy Child, Peter Llewellyn Williams, Dino Shafeek","During WW1, an alcoholic American biplane pilot is hired by the spoiled daughter of an industrialist to find her father who disappeared in Asia.",6.1,4833,"$19,000,000 ","$28,445,927 ",28445927.00,42,65,12
tt0139239,Go - Una notte da dimenticare,Go,1999,9/10/1999,"Comedy, Crime",102,USA,English,Doug Liman,John August,Columbia Pictures,"Katie Holmes, Sarah Polley, Suzanne Krull, Desmond Askew, Nathan Bexton, Robert Peters, Scott Wolf, Jay Mohr, Timothy Olyphant, Jodi Bianca Wise, William Fichtner, Rita Bland, Tony Denman, Scott Hass, Natasha Melnick",The aftermath of a drug deal as told from three different points of view.,7.2,66142,"$20,000,000 ","$16,943,454 ",28451622.00,72,426,113
tt0252503,Il colpo,Heist,2001,2/8/2002,"Action, Crime, Drama",109,"Canada, USA",English,David Mamet,David Mamet,Morgan Creek Entertainment,"Gene Hackman, Danny DeVito, Delroy Lindo, Sam Rockwell, Rebecca Pidgeon, Ricky Jay, Patti LuPone, Alan Bilzerian, Richard L. Friedman, Robert Lussier, Mark Camacho, Michelle Sweeney, Elyzabeth Walling, Mike Tsar, Jim Frangione","A career jewel thief finds himself at tense odds with his longtime partner, a crime boss who sends his nephew to keep watch.",6.5,32860,"$39,000,000 ","$23,510,841 ",28510652.00,66,283,129
tt0129280,Sperduti a Manhattan,The Out-of-Towners,1999,9/3/1999,Comedy,90,USA,English,Sam Weisman,"Neil Simon, Marc Lawrence",Cherry Alley Productions,"Steve Martin, Goldie Hawn, John Cleese, Mark McKinney, Oliver Hudson, Valerie Perri, Steve Mittleman, Randall Arney, Carlease Burke, William Duell, J.P. Bumstead, Peggy Mannix, Anne Haney, Charlie Dell, Jordan Baker",The remake of the 1970 Neil Simon comedy follows the adventures of married couple Henry and Nancy Clark as they are vexed by misfortune while in New York City for a job interview.,5.5,12801,"$75,000,000 ","$28,544,120 ",28544120.00,33,126,62
tt0119109,Due padri di troppo,Fathers' Day,1997,10/10/1997,"Comedy, Romance",98,USA,English,Ivan Reitman,"Francis Veber, Lowell Ganz",Northern Lights Entertainment,"Robin Williams, Billy Crystal, Julia Louis-Dreyfus, Nastassja Kinski, Charlie Hofheimer, Bruce Greenwood, Dennis Burkley, Haylie Johnson, Charles Rocket, Patti D'Arbanville, Jared Harris, Louis Lombardi, Mark McGrath, Craig Bullock, Charles Stan Frazier",A woman cons two old boyfriends into searching for her runaway son by convincing both that they are the boy's father.,5.3,14512,"$85,000,000 ","$28,598,376 ",28598376.00,43,58,35
tt0091217,Colpo vincente,Hoosiers,1986,3/27/1987,"Drama, Sport",114,"UK, USA",English,David Anspaugh,Angelo Pizzo,Cinema '84,"Gene Hackman, Barbara Hershey, Dennis Hopper, Sheb Wooley, Fern Persons, Chelcie Ross, Robert Swan, Michael O'Guinne, Wil Dewitt, John Robert Thompson, Michael Sassone, Gloria Dorson, Mike Dalzell, Skip Welker, Eric Gilliom",A coach with a checkered past and a local drunk train a small town high school basketball team to become a top contender for the championship.,7.5,42163,"$6,000,000 ","$28,607,524 ",28607524.00,76,149,58
tt0903657,Love & Mercy,Love & Mercy,2014,3/31/2016,"Biography, Drama, Music",121,USA,English,Bill Pohlad,"Oren Moverman, Michael A. Lerner",River Road Entertainment,"Paul Dano, John Cusack, Elizabeth Banks, Paul Giamatti, Jake Abel, Kenny Wormald, Brett Davern, Graham Rogers, Erin Darke, Bill Camp, Joanna Going, Nick Gehlfuss, Mark Linett, Johnny Sneed, Gary Griffin","In the 60s, Beach Boys leader",7.4,35291,"$10,000,000 ","$12,551,031 ",28641776.00,80,161,274
tt0295700,Wrong Turn - Il bosco ha fame,Wrong Turn,2003,8/13/2004,"Horror, Thriller",84,"USA, Germany, Canada",English,Rob Schmidt,Alan B. McElroy,Summit Entertainment,"Desmond Harrington, Eliza Dushku, Emmanuelle Chriqui, Jeremy Sisto, Kevin Zegers, Lindy Booth, Julian Richings, Garry Robbins, Ted Clark, Yvonne Gaudry, Joel Harris, David Huband, Wayne Robson, James Downing","Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.",6.1,106747,"$12,600,000 ","$15,418,790 ",28650575.00,32,565,206
tt0087597,Giochi stellari,The Last Starfighter,1984,7/13/1984,"Action, Adventure, Sci-Fi",101,USA,English,Nick Castle,Jonathan R. Betuel,Lorimar Film Entertainment,"Kay E. Kuter, Dan Mason, Lance Guest, Dan O'Herlihy, Catherine Mary Stewart, Barbara Bosson, Norman Snow, Robert Preston, Chris Hebert, John O'Leary, George McDaniel, Charlene Nelson, John Maio, Robert Starr, Al Berry",Video game expert Alex Rogan finds himself transported to another planet after conquering The Last Starfighter video game only to find out it was just a test. He was recruited to join the team of best starfighters to defend their world from the attack.,6.8,37524,"$15,000,000 ","$28,733,290 ",28733290.00,67,166,87
tt0195234,L'erba di Grace,Saving Grace,2000,12/13/2000,"Comedy, Crime",93,UK,"English, French",Nigel Cole,"Mark Crowdy, Craig Ferguson",Portman Entertainment Group,"Brenda Blethyn, Craig Ferguson, Martin Clunes, Tchรฉky Karyo, Jamie Foreman, Bill Bailey, Valerie Edmond, Tristan Sturrock, Clive Merrison, Leslie Phillips, Diana Quick, Phyllida Law, Linda Kerr Scott, Denise Coffey, Paul Brooke","A small-town English widow, facing financial troubles after her husband's suicide, turns to agriculture of an illegal kind.",6.9,17370,"$10,000,000 ","$12,178,602 ",28741330.00,62,128,101
tt0088172,Starman,Starman,1984,5/17/1985,"Romance, Sci-Fi",115,USA,English,John Carpenter,"Bruce A. Evans, Raynold Gideon",Columbia Pictures,"Jeff Bridges, Karen Allen, Charles Martin Smith, Richard Jaeckel, Robert Phalen, Tony Edwards, John Walter Davis, Ted White, Dirk Blocker, M.C. Gainey, Sean Stanek, George 'Buck' Flower, Russ Benning, Ralph Cosham, David Wells",An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.,7,41736,"$22,000,000 ","$28,744,356 ",28744356.00,70,158,102
tt0181984,1 km da Wall Street,Boiler Room,2000,1/19/2001,"Crime, Drama, Thriller",120,USA,"English, Russian",Ben Younger,Ben Younger,New Line Cinema,"Giovanni Ribisi, Vin Diesel, Nia Long, Nicky Katt, Scott Caan, Ron Rifkin, Jamie Kennedy, Taylor Nichols, Bill Sage, Tom Everett Scott, Ben Affleck, John Griesemer, David Younger, Herbert Russell, Mark Webber","A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeared to be.",7,48459,"$7,000,000 ","$16,970,581 ",28780255.00,63,253,61
tt0111161,Le ali della libertร ,The Shawshank Redemption,1994,2/10/1995,Drama,142,USA,English,Frank Darabont,"Stephen King, Frank Darabont",Castle Rock Entertainment,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, Mark Rolston, James Whitmore, Jeffrey DeMunn, Larry Brandenburg, Neil Giuntoli, Brian Libby, David Proval, Joseph Ragno, Jude Ciccolella","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",9.3,2278845,"$25,000,000 ","$28,699,976 ",28815245.00,80,8232,164
tt0358349,Agente Cody Banks 2 - Destinazione Londra,Agent Cody Banks 2: Destination London,2004,3/12/2004,"Action, Adventure, Comedy",100,"USA, UK",English,Kevin Allen,"Jeffrey Jurgensen, Harald Zwart",Dylan Sellers Productions,"Frankie Muniz, Anthony Anderson, Hannah Spearritt, Cynthia Stevenson, Daniel Roebuck, Anna Chancellor, Keith Allen, James Faulkner, David Kelly, Santiago Segura, Connor Widdows, Keith David, Rod Silvers, Jack Stanley, Joshua Brody","With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",4.6,13861,"$26,000,000 ","$23,630,159 ",28818995.00,32,50,59
